"","botid","timestamp","coordinates_long","coordinates_lat","quality","coordinates_lat_end","coordinates_long_end"
"1548","6D19",1501513543,24.7196075,59.4220445,4,59.421835,24.720628
"1549","6D19",1501513612,24.720633,59.421835,4,59.4216375,24.721446
"1550","6D19",1501513683,24.721464,59.421633,4,59.42143,24.722347
"1551","6D19",1501513745,24.7223655,59.421426,4,59.421248,24.7231615
"1552","6D19",1501513819,24.72318,59.421243,4,59.421127,24.72384
"1553","6D19",1501513902,24.7238465,59.42113,4,59.4215395,24.7242165
"1554","6D19",1501513970,24.7242295,59.4215545,4,59.4220815,24.7246795
"1555","6D19",1501514043,24.7246815,59.422083,4,59.422637,24.725146
"1556","6D19",1501514118,24.7251585,59.422652,4,59.42344,24.7258
"1557","6D19",1501514178,24.7258025,59.42345,3,59.42334,24.7262015
"1558","6D19",1501514257,24.7262035,59.423326,3,59.4230675,24.726776
"1559","6D19",1501514347,24.726797,59.423057,4,59.4227315,24.7274905
"1560","6D19",1501514440,24.7275125,59.422723,4,59.422212,24.728441
"1561","6D19",1501514513,24.72846,59.4221985,4,59.4214283333333,24.7292043333333
"1562","6D19",1501514573,24.7292135,59.4214125,4,59.421017,24.729399
"1563","6D19",1501514653,24.729397,59.421017,3,59.4208375,24.7295125
"1564","6D19",1501514803,24.7295175,59.4208225,2,59.420605,24.729565
"1565","6D19",1501514878,24.729565,59.420605,4,59.4211565,24.729361
"1566","6D19",1501514943,24.729354,59.4211715,4,59.421883,24.728851
"1567","6D19",1501515004,24.72884,59.421895,4,59.422595,24.727813
"1568","6D19",1501515065,24.727797,59.422603,4,59.4229585,24.727036
"1569","6D19",1501515150,24.7270335,59.42296,4,59.4232405,24.7261615
"1570","6D19",1501515210,24.726145,59.4232385,4,59.4228105,24.7255985
"1571","6D19",1501515285,24.7255905,59.4228025,4,59.422334,24.725181
"1572","6D19",1501515367,24.725181,59.422334,3,59.422133,24.725568
"1573","6D19",1501515460,24.7255705,59.4221325,4,59.4217995,24.726553
"1574","6D19",1501515526,24.7265755,59.421788,3,59.4003885,24.6572935
"1575","6D19",1501517714,24.657293,59.4003735,3,59.4000205,24.6570925
"1576","6D19",1501517774,24.657081,59.400021,2,59.402867,24.657427
"1577","6D19",1501517846,24.657427,59.402867,3,59.4002483333333,24.6571576666667
"1578","6D20",1501493231,24.657156,59.4002315,4,59.40043675,24.65729675
"1579","6D20",1501495014,24.6572975,59.4004425,3,59.400187,24.658414
"1580","6D20",1501495074,24.6584215,59.40018,3,59.4000523333333,24.6595186666667
"1581","6D20",1501495146,24.6595455,59.4000565,3,59.3996435,24.6606735
"1582","6D20",1501495206,24.660681,59.3996455,3,59.3995695,24.661204
"1583","6D20",1501495316,24.661218,59.3995566666667,4,59.3989595,24.6619175
"1584","6D20",1501495382,24.661932,59.398947,4,59.3983755,24.662602
"1585","6D20",1501495456,24.6626216666667,59.3983596666667,4,59.3979355,24.663167
"1586","6D20",1501495536,24.663177,59.3979285,4,59.397427,24.664499
"1587","6D20",1501495596,24.6645123333333,59.3974236666667,4,59.3971305,24.6656815
"1588","6D20",1501495671,24.6657045,59.397125,4,59.3970325,24.6670815
"1589","6D20",1501495736,24.66711,59.397034,4,59.3971855,24.6684045
"1590","6D20",1501495806,24.6684325,59.397189,4,59.397309,24.6693565
"1591","6D20",1501495894,24.6693865,59.397313,4,59.3974445,24.670454
"1592","6D20",1501495994,24.6704785,59.3974475,4,59.397447,24.6704695
"1593","6D20",1501496111,24.6704385,59.397444,4,59.3972835,24.6690865
"1594","6D20",1501496179,24.6690595,59.3972795,4,59.3971145,24.667737
"1595","6D20",1501496245,24.6677245,59.3971125,4,59.397037,24.6666495
"1596","6D20",1501496317,24.6666215,59.3970375,4,59.3972265,24.6653055
"1597","6D20",1501496384,24.665277,59.3972335,4,59.3975385,24.664129
"1598","6D20",1501496465,24.6641015,59.397546,4,59.398003,24.6630735
"1599","6D20",1501496540,24.6630615,59.398011,4,59.3986155,24.662337
"1600","6D20",1501496610,24.662327,59.3986245,2,59.3990705,24.6618
"1601","6D20",1501496680,24.6617855,59.3990825,4,59.3995605,24.6612315
"1602","6D20",1501496760,24.661217,59.3995735,3,59.399679,24.6607815
"1603","6D20",1501496864,24.660779,59.399678,3,59.4000635,24.6598765
"1604","6D20",1501496924,24.6598665,59.4000655,3,59.4001595,24.6584695
"1605","6D20",1501496984,24.6584635,59.4001655,4,59.400481,24.657338
"1606","6D20",1501497044,24.657332,59.4004755,3,59.4212255,24.7272795
"1607","6D20",1501501763,24.7272825,59.421214,3,59.4206033333333,24.7275146666667
"1608","6D20",1501501825,24.727512,59.420599,4,59.420531,24.7270035
"1609","6D20",1501501951,24.726972,59.4205285,4,59.420645,24.725845
"1610","6D20",1501502020,24.7258345,59.420647,4,59.420799,24.72514
"1611","6D20",1501502112,24.7251135,59.420805,3,59.421041,24.724066
"1612","6D20",1501502183,24.724066,59.421041,3,59.4210025,24.72376
"1613","6D20",1501502292,24.7237485,59.4210055,3,59.4205735,24.723368
"1614","6D20",1501502356,24.7233645,59.4205695,4,59.4201845,24.7230395
"1615","6D20",1501502432,24.7230295,59.420174,4,59.419704,24.722605
"1616","6D20",1501502501,24.722604,59.419702,4,59.419305,24.722272
"1617","6D20",1501502602,24.7222635,59.419291,4,59.418714,24.721763
"1618","6D20",1501502668,24.7217485,59.4187015,4,59.418372,24.7214335
"1619","6D20",1501502751,24.72142,59.4183615,4,59.417857,24.720517
"1620","6D20",1501502811,24.7204885,59.4178635,4,59.418138,24.719194
"1621","6D20",1501502871,24.719139,59.4181505,4,59.418396,24.7180545
"1622","6D20",1501502949,24.718054,59.418396,4,59.418534,24.717457
"1623","6D20",1501503037,24.7174325,59.4185395,4,59.4186735,24.716806
"1624","6D20",1501503110,24.716785,59.4186785,4,59.418871,24.7159485
"1625","6D20",1501503222,24.715927,59.4188735,4,59.419088,24.7149895
"1626","6D20",1501503289,24.714971,59.419092,4,59.4193245,24.713878
"1627","6D20",1501503353,24.7138715,59.419326,4,59.4194485,24.713184
"1628","6D20",1501503421,24.713178,59.4194495,3,59.419927,24.713308
"1629","6D20",1501503491,24.713319,59.4199406666667,4,59.420726,24.714014
"1630","6D20",1501503551,24.714026,59.42074,4,59.421283,24.7146053333333
"1631","6D20",1501503624,24.714613,59.421293,4,59.4220545,24.7151795
"1632","6D20",1501503684,24.715192,59.4220695,4,59.42279,24.7158925
"1633","6D20",1501503744,24.7158995,59.4227925,3,59.422786,24.716379
"1634","6D20",1501503828,24.7164015,59.42278,4,59.422655,24.71696325
"1635","6D20",1501503923,24.7169703333333,59.4226536666667,4,59.4224995,24.7176515
"1636","6D20",1501503995,24.717654,59.422499,3,59.422376,24.7181695
"1637","6D20",1501504056,24.718184,59.422372,4,59.4221405,24.719192
"1638","6D20",1501504143,24.7192145,59.4221355,4,59.4219945,24.719833
"1639","6D20",1501504248,24.719861,59.421988,4,59.42185,24.720478
"1640","6D20",1501504378,24.7205065,59.421844,3,59.421667,24.721303
"1641","6D20",1501504448,24.721303,59.421667,4,59.421553,24.721853
"1642","6D20",1501504547,24.7218555,59.421553,4,59.421406,24.722459
"1643","6D20",1501504642,24.722459,59.421406,4,59.421172,24.723508
"1644","6D20",1501504726,24.723531,59.421167,2,59.421009,24.723736
"1645","6D20",1501504839,24.723736,59.421009,2,59.421003,24.7242235
"1646","6D20",1501504919,24.724252,59.420996,4,59.42082,24.725056
"1647","6D20",1501505011,24.725057,59.42082,4,59.420643,24.7258415
"1648","6D20",1501505118,24.7258675,59.420637,4,59.4205295,24.7269955
"1649","6D20",1501505188,24.727003,59.42053,4,59.420815,24.727432
"1650","6D20",1501505250,24.7274265,59.420829,4,59.4214835,24.7270635
"1651","6D20",1501505317,24.7270465,59.421494,4,59.421916,24.726293
"1652","6D20",1501505399,24.726293,59.421916,4,59.4221345,24.7255575
"1653","6D20",1501505497,24.725532,59.422141,3,59.422576,24.7254255
"1654","6D20",1501505571,24.7254375,59.4225885,4,59.422861,24.725666
"1655","6D20",1501505680,24.725666,59.422861,4,59.423159,24.726585
"1656","6D20",1501505754,24.72661,59.4231463333333,4,59.422856,24.727184
"1657","6D20",1501505829,24.727204,59.4228465,4,59.422246,24.728379
"1658","6D20",1501505889,24.7283975,59.422235,4,59.421567,24.729109
"1659","6D20",1501505952,24.7291185,59.421553,4,59.4208335,24.729503
"1660","6D20",1501506012,24.72951,59.4208195,3,59.4204415,24.7296825
"1661","6D20",1501506100,24.729687,59.420426,4,59.4197385,24.729996
"1662","6D20",1501506160,24.729999,59.4197305,4,59.4192675,24.7302445
"1663","6D20",1501506236,24.730251,59.419253,4,59.418421,24.7306415
"1664","6D20",1501506296,24.7306485,59.418407,4,59.4178335,24.7309245
"1665","6D20",1501506390,24.7309275,59.4178265,4,59.4171946666667,24.731208
"1666","6D20",1501506456,24.731216,59.417178,4,59.416347,24.7316033333333
"1667","6D20",1501506516,24.7316115,59.41633,4,59.4154925,24.732002
"1668","6D20",1501506576,24.732008,59.415478,3,59.41521,24.731886
"1669","6D20",1501506644,24.731852,59.415217,4,59.4154886666667,24.7307183333333
"1670","6D20",1501506713,24.730693,59.415495,3,59.415735,24.7296965
"1671","6D20",1501506777,24.7296935,59.415734,4,59.4159495,24.728745
"1672","6D20",1501506841,24.7287325,59.4159525,4,59.416136,24.727928
"1673","6D20",1501506917,24.727928,59.416136,4,59.4163545,24.7269445
"1674","6D20",1501506980,24.726916,59.4163615,4,59.4166095,24.7258325
"1675","6D20",1501507043,24.7258295,59.41661,4,59.416758,24.72517
"1676","6D20",1501507130,24.7251445,59.4167635,4,59.416975,24.724234
"1677","6D20",1501507211,24.7242075,59.41698,4,59.417168,24.723394
"1678","6D20",1501507311,24.72339,59.417169,4,59.417284,24.7228745
"1679","6D20",1501507427,24.72286,59.417288,4,59.417409,24.722337
"1680","6D20",1501507505,24.722337,59.417409,3,59.4175855,24.721755
"1681","6D20",1501507575,24.7217315,59.417594,3,59.418052,24.721546
"1682","6D20",1501507641,24.7215573333333,59.418065,4,59.418844,24.7221995
"1683","6D20",1501507701,24.7222105,59.418858,4,59.4194285,24.722694
"1684","6D20",1501507773,24.722708,59.4194435,4,59.419894,24.723097
"1685","6D20",1501507847,24.7230985,59.4198955,4,59.420358,24.7235
"1686","6D20",1501507911,24.7235,59.420358,4,59.420951,24.723981
"1687","6D20",1501507986,24.723981,59.420952,4,59.421483,24.724444
"1688","6D20",1501508063,24.7244583333333,59.4214996666667,4,59.421947,24.724847
"1689","6D20",1501508147,24.724847,59.421947,2,59.422218,24.725101
"1690","6D20",1501508232,24.7251045,59.4222165,4,59.4219705,24.7260935
"1691","6D20",1501508304,24.726118,59.421962,4,59.421608,24.726867
"1692","6D20",1501508392,24.726878,59.421599,4,59.420977,24.7273535
"1693","6D20",1501508462,24.72736,59.4209625,3,59.420555,24.727183
"1694","6D20",1501508527,24.727182,59.420555,4,59.4206045,24.726024
"1695","6D20",1501508593,24.725998,59.4206095,4,59.420779,24.725223
"1696","6D20",1501508673,24.725224,59.420779,3,59.421036,24.724109
"1697","6D20",1501508747,24.7241105,59.4210415,2,59.4210405,24.7240875
"1698","6D20",1501508814,24.724087,59.42104,4,59.4204365,24.723564
"1699","6D20",1501508878,24.723559,59.4204305,3,59.4201975,24.7233645
"1700","6D20",1501509418,24.723351,59.4201845,4,59.419784,24.7229955
"1701","6D20",1501509530,24.7229855,59.419773,4,59.419404,24.722668
"1702","6D20",1501509646,24.722668,59.419403,4,59.4186975,24.7220565
"1703","6D20",1501509721,24.722045,59.4186845,4,59.417966,24.7214585
"1704","6D20",1501509784,24.721447,59.417952,3,59.417751,24.721205
"1705","6D20",1501509932,24.721205,59.417751,3,59.417903,24.720256
"1706","6D20",1501510022,24.720256,59.417902,4,59.418154,24.719086
"1707","6D20",1501510088,24.7190625,59.4181595,4,59.418403,24.717989
"1708","6D20",1501510171,24.717963,59.41841,4,59.418613,24.7170685
"1709","6D20",1501510241,24.717044,59.4186185,4,59.418868,24.716009
"1710","6D20",1501510310,24.716009,59.418868,4,59.419046,24.7151605
"1711","6D20",1501510420,24.715159,59.419046,4,59.419249,24.714254
"1712","6D20",1501510501,24.714253,59.419249,4,59.419382,24.713585
"1713","6D20",1501510620,24.7135735,59.419385,3,59.4194765,24.7129855
"1714","6D20",1501510723,24.71297,59.4194635,4,59.4186995,24.7122335
"1715","6D20",1501510783,24.7122205,59.4186845,4,59.417935,24.711606
"1716","6D20",1501510843,24.711606,59.417921,4,59.4174045,24.7111095
"1717","6D20",1501510929,24.711098,59.41739,4,59.416858,24.710703
"1718","6D20",1501511020,24.7106935,59.4168445,4,59.416419,24.710438
"1719","6D20",1501511147,24.710438,59.416419,4,59.416416,24.710433
"1720","6D20",1501511380,24.710433,59.416416,4,59.416329,24.710649
"1721","6D20",1501511553,24.710649,59.416329,4,59.416099,24.711609
"1722","6D20",1501511614,24.711609,59.416099,3,59.415977,24.712145
"1723","6D20",1501511696,24.712146,59.415977,4,59.415633,24.7130145
"1724","6D20",1501511756,24.713041,59.415627,4,59.4153425,24.714294
"1725","6D20",1501511829,24.7143205,59.415337,4,59.4149835,24.715836
"1726","6D20",1501511889,24.715867,59.4149766666667,3,59.4148645,24.7165945
"1727","6D20",1501511962,24.716615,59.414859,3,59.4145755,24.71793
"1728","6D20",1501512022,24.717935,59.414583,4,59.415186,24.718501
"1729","6D20",1501512099,24.718515,59.415199,4,59.4156485,24.718917
"1730","6D20",1501512171,24.718933,59.4156625,4,59.416071,24.7193635
"1731","6D20",1501512282,24.719368,59.416081,3,59.416374,24.719696
"1732","6D20",1501512371,24.719695,59.416375,4,59.4168926666667,24.7201566666667
"1733","6D20",1501512437,24.7201725,59.4169085,4,59.4174445,24.720603
"1734","6D20",1501512505,24.720614,59.41746,3,59.417794,24.720971
"1735","6D20",1501512595,24.720971,59.417794,4,59.417125,24.723577
"1736","6D20",1501513099,24.723577,59.417125,4,59.416912,24.7244865
"1737","6D20",1501513177,24.724515,59.4169055,4,59.41673,24.725284
"1738","6D20",1501513275,24.725284,59.41673,4,59.4162325,24.727487
"1739","6D20",1501513491,24.727516,59.416226,4,59.416022,24.7284315
"1740","6D20",1501513571,24.7284345,59.4160215,4,59.4158285,24.7292795
"1741","6D20",1501513635,24.7292815,59.4158275,3,59.4158765,24.729801
"1742","6D20",1501514196,24.729806,59.4158655,2,59.415736,24.72974
"1743","6D20",1501514284,24.7297535,59.415733,4,59.4153825,24.731166
"1744","6D20",1501514344,24.7311915,59.4153765,4,59.415237,24.7320895
"1745","6D20",1501514418,24.7321,59.415245,4,59.415843,24.731854
"1746","6D20",1501514492,24.731848,59.415855,4,59.4166945,24.731456
"1747","6D20",1501514552,24.7314496666667,59.4167083333333,3,59.41742,24.731116
"1748","6D20",1501514612,24.7311095,59.4174345,4,59.4180175,24.730848
"1749","6D20",1501514699,24.7308425,59.418032,4,59.4186775,24.73053575
"1750","6D20",1501514770,24.7305295,59.41869,4,59.41933,24.730232
"1751","6D20",1501514841,24.730232,59.41933,4,59.4198685,24.7299735
"1752","6D20",1501514915,24.729968,59.4198835,4,59.420469,24.729691
"1753","6D20",1501514975,24.729685,59.42048,3,59.420897,24.7294905
"1754","6D20",1501515053,24.7294835,59.4209115,4,59.42145,24.729207
"1755","6D20",1501515122,24.7291953333333,59.421468,4,59.4222293333333,24.7284296666667
"1756","6D20",1501515182,24.728409,59.4222425,4,59.422847,24.727244
"1757","6D20",1501515242,24.7272206666667,59.4228596666667,4,59.4230773333333,24.7267903333333
"1758","6D20",1501515323,24.72679,59.423078,4,59.423108,24.7258335
"1759","6D20",1501515391,24.7258215,59.423097,4,59.422727,24.7255235
"1760","6D20",1501515487,24.7255155,59.4227125,3,59.4221835,24.7253605
"1761","6D20",1501515551,24.7253785,59.4221795,4,59.421855,24.7264485
"1762","6D20",1501515619,24.7264615,59.421848,3,59.421512,24.72696725
"1763","6D20",1501515700,24.726955,59.421509,3,59.4,24.65715
"1764","6D20",1501517914,24.657152,59.400002,2,59.399879,24.657154
"1765","6D20",1501517984,24.657154,59.399879,2,59.410937,24.648074
"1766","6D20",1501518069,24.648074,59.410937,4,59.399671,24.657117
"1767","6D24",1501499858,24.657101,59.399668,3,59.4373855,24.558006
"1768","6D24",1501501585,24.558006,59.437385,2,59.436963,24.558173
"1769","6D24",1501501645,24.558176,59.436958,4,59.436377,24.558581
"1770","6D24",1501501705,24.558583,59.4363745,4,59.435915,24.5588845
"1771","6D24",1501501779,24.558893,59.435901,4,59.4355755,24.5592165
"1772","6D24",1501501854,24.5592226666667,59.4355726666667,3,59.435696,24.5599105
"1773","6D24",1501501920,24.5599235,59.43569225,4,59.435253,24.560488
"1774","6D24",1501501980,24.5605003333333,59.4352403333333,3,59.434841,24.560863
"1775","6D24",1501502041,24.560868,59.4348375,4,59.43438,24.5615635
"1776","6D24",1501502102,24.561582,59.434367,3,59.434008,24.561135
"1777","6D24",1501502175,24.5611166666667,59.4340006666667,3,59.434055,24.560978
"1778","6D24",1501502284,24.560984,59.4340595,3,59.4342953333333,24.56169
"1779","6D24",1501502344,24.5616875,59.434298,4,59.43474,24.560968
"1780","6D24",1501502414,24.560968,59.43474,3,59.4350833333333,24.5606303333333
"1781","6D24",1501502482,24.560625,59.435093,4,59.4355575,24.560136
"1782","6D24",1501502549,24.560122,59.4355705,4,59.4355735,24.559223
"1783","6D24",1501502609,24.55922,59.435572,3,59.436029,24.558834
"1784","6D24",1501502670,24.558834,59.436029,4,59.436684,24.5583875
"1785","6D24",1501502730,24.558378,59.436698,4,59.437241,24.557981
"1786","6D24",1501502790,24.557978,59.437246,3,59.4373985,24.5579855
"1787","6D24",1501502904,24.557986,59.437404,4,59.437573,24.557779
"1788","6D24",1501503238,24.557787,59.437581,2,59.435333,24.561361
"1789","6D24",1501503330,24.561371,59.435231,3,59.4238795,24.5877215
"1790","6D24",1501503479,24.588106,59.423609,3,59.414453,24.575545
"1791","6D24",1501503601,24.575545,59.414453,3,59.4163535,24.583257
"1792","6D24",1501503705,24.5832645,59.416353,2,59.41634,24.583299
"1793","6D24",1501503872,24.5832955,59.4163375,4,59.416303,24.583264
"1794","6D24",1501504029,24.583264,59.416303,4,59.416313,24.583275
"1795","6D24",1501504269,24.583274,59.416313,4,59.416313,24.583275
"1796","6D24",1501504510,24.583275,59.416313,4,59.416313,24.583276
"1797","6D24",1501504751,24.583277,59.416313,3,59.416359,24.5838475
"1798","6D24",1501504948,24.5839215,59.416372,2,59.4402015,24.599569
"1799","6D24",1501508463,24.5995675,59.4402,3,59.4401075,24.5989115
"1800","6D24",1501508531,24.59888,59.4400993333333,4,59.439777,24.597919
"1801","6D24",1501508607,24.597918,59.439778,3,59.440021,24.597282
"1802","6D24",1501508703,24.59728,59.440021,4,59.440494,24.596759
"1803","6D24",1501508776,24.596754,59.440499,4,59.441018,24.596221
"1804","6D24",1501508849,24.5962165,59.4410215,4,59.441349,24.5958755
"1805","6D24",1501508952,24.595864,59.441363,4,59.441953,24.595343
"1806","6D24",1501509025,24.595333,59.4419635,3,59.442478,24.594846
"1807","6D24",1501509085,24.5948375,59.442483,3,59.4428005,24.5943445
"1808","6D24",1501509160,24.594328,59.442816,4,59.44357,24.593483
"1809","6D24",1501509220,24.5934666666667,59.443585,3,59.443607,24.593435
"1810","6D24",1501509357,24.593435,59.443607,3,59.443306,24.5935933333333
"1811","6D24",1501509445,24.59361,59.4432905,4,59.443127,24.592941
"1812","6D24",1501509505,24.592941,59.443127,4,59.443061,24.592431
"1813","6D24",1501509589,24.592431,59.443061,4,59.443022,24.591891
"1814","6D24",1501509663,24.5918735,59.4430225,4,59.443006,24.590641
"1815","6D24",1501509723,24.5906245,59.443021,4,59.443382,24.590263
"1816","6D24",1501509852,24.590264,59.443382,4,59.4436885,24.5899545
"1817","6D24",1501509925,24.58994,59.4437015,3,59.443851,24.5897615
"1818","6D24",1501510042,24.589761,59.443851,3,59.444231,24.589369
"1819","6D24",1501510104,24.589358,59.4442445,3,59.444652,24.589015
"1820","6D24",1501510169,24.5890195,59.4446535,3,59.444442,24.589184
"1821","6D24",1501510285,24.589184,59.444442,4,59.4440185,24.589564
"1822","6D24",1501510345,24.5895745,59.44401,3,59.443811,24.5898185
"1823","6D24",1501510415,24.589828,59.443802,4,59.4434555,24.5901915
"1824","6D24",1501510488,24.590199,59.443448,4,59.4431575,24.590479
"1825","6D24",1501510596,24.590493,59.443143,3,59.442922,24.5908745
"1826","6D24",1501510673,24.5909086666667,59.4429223333333,4,59.44304725,24.591634
"1827","6D24",1501510765,24.5916385,59.443047,3,59.443067,24.592433
"1828","6D24",1501510840,24.592433,59.443067,3,59.4427705,24.5927545
"1829","6D24",1501510932,24.5927675,59.4427575,4,59.44218,24.592972
"1830","6D24",1501511015,24.592975,59.442166,4,59.441503,24.59322
"1831","6D24",1501511078,24.59323025,59.44149125,3,59.4410785,24.5936255
"1832","6D24",1501511147,24.59363675,59.44107525,4,59.440526,24.594264
"1833","6D24",1501511214,24.594264,59.440526,4,59.4401035,24.5947165
"1834","6D24",1501511285,24.5947186666667,59.4401013333333,4,59.439838,24.594636
"1835","6D24",1501511352,24.594618,59.439841,3,59.439862,24.593963
"1836","6D24",1501511435,24.5939325,59.439867,4,59.440015,24.592988
"1837","6D24",1501511545,24.592988,59.440015,4,59.440173,24.591866
"1838","6D24",1501511630,24.591843,59.440176,4,59.440231,24.5914605
"1839","6D24",1501513708,24.5914535,59.440233,2,59.399987,24.657128
"1840","6D24",1501515720,24.657129,59.3999895,3,59.399974,24.65703
"1841","6D24",1501515826,24.65703,59.399974,3,59.399856,24.65705
"1842","6D24",1501515975,24.65705,59.399856,4,59.3996905,24.6570575
"1843","6D34",1501499882,24.657052,59.399694,2,59.437573,24.557864
"1844","6D34",1501501559,24.557863,59.437573,4,59.437667,24.557823
"1845","6D34",1501501706,24.557823,59.43768,3,59.4164035,24.5832665
"1846","6D34",1501503749,24.5832906666667,59.4164126666667,2,59.4163725,24.583591
"1847","6D34",1501503821,24.583578,59.4163625,4,59.416014,24.583139
"1848","6D34",1501503883,24.583139,59.416014,4,59.415622,24.582673
"1849","6D34",1501503947,24.582674,59.415622,2,59.41588725,24.58300575
"1850","6D34",1501504028,24.5830145,59.415894,4,59.4162175,24.583413
"1851","6D34",1501504109,24.583427,59.41623,4,59.416631,24.583944
"1852","6D34",1501504172,24.583944,59.416631,3,59.416653,24.583714
"1853","6D34",1501504305,24.58371,59.416651,3,59.416432,24.5833613333333
"1854","6D34",1501504369,24.583361,59.416432,4,59.4163205,24.583252
"1855","6D34",1501504887,24.5832495,59.4163175,3,59.4447275,24.613073
"1856","6D34",1501509765,24.613075,59.444732,3,59.4449813333333,24.613373
"1857","6D34",1501509828,24.613395,59.4449865,3,59.445351,24.613697
"1858","6D34",1501509888,24.6136955,59.445351,4,59.444818,24.614453
"1859","6D34",1501509948,24.614448,59.4448025,2,59.444829,24.614589
"1860","6D34",1501510019,24.614589,59.444829,3,59.444652,24.6154685
"1861","6D34",1501510079,24.6154925,59.444642,4,59.444342,24.6161523333333
"1862","6D34",1501510181,24.6161636666667,59.444331,4,59.443901,24.615696
"1863","6D34",1501510263,24.615696,59.443901,1,59.443823,24.6159113333333
"1864","6D34",1501510339,24.615912,59.443823,4,59.443846,24.615931
"1865","6D34",1501510538,24.615931,59.443846,2,59.443819,24.615904
"1866","6D34",1501510741,24.6158893333333,59.4438113333333,4,59.444108,24.61605
"1867","6D34",1501510810,24.616069,59.444119,4,59.4445035,24.6158285
"1868","6D34",1501510892,24.6158265,59.444504,4,59.444979,24.614698
"1869","6D34",1501510952,24.6146965,59.444978,4,59.444661,24.614539
"1870","6D34",1501511060,24.614539,59.444661,3,59.4444395,24.61435
"1871","6D34",1501511156,24.6143195,59.444442,3,59.4447455,24.614435
"1872","6D34",1501511223,24.614442,59.444758,4,59.4453385,24.6138275
"1873","6D34",1501511283,24.6138095,59.44534,4,59.445253,24.6136075
"1874","6D34",1501511444,24.6135895,59.4452415,4,59.445138,24.613416
"1875","6D34",1501511542,24.6134145,59.445137,3,59.444846,24.613364
"1876","6D34",1501511626,24.613365,59.444846,4,59.444825,24.613325
"1877","6D34",1501511737,24.6133286666667,59.444827,4,59.444826,24.613225
"1878","6D34",1501511822,24.6132335,59.4448315,3,59.443887,24.600497
"1879","6D34",1501511951,24.599254,59.443388,3,59.433795,24.591098
"1880","6D34",1501512078,24.59059,59.433827,3,59.432994,24.561288
"1881","6D34",1501512207,24.560556,59.432422,3,59.421874,24.5882635
"1882","6D34",1501512363,24.588129,59.421876,2,59.4201415,24.5903345
"1883","6D34",1501512498,24.590334,59.420159,3,59.420475,24.5898176666667
"1884","6D34",1501512578,24.5897983333333,59.4204833333333,4,59.420463,24.5889865
"1885","6D34",1501512638,24.588975,59.4204585,3,59.420311,24.588759
"1886","6D34",1501512754,24.588759,59.420311,3,59.4206355,24.5894285
"1887","6D34",1501512815,24.5894513333333,59.420627,3,59.42028,24.590226
"1888","6D34",1501512875,24.590226,59.42028,2,59.4202305,24.590353
"1889","6D34",1501513002,24.5903525,59.420229,2,59.3997755,24.6569845
"1890","6D34",1501515676,24.6569895,59.399776,2,59.4000035,24.65706
"1891","6D34",1501515934,24.657055,59.400004,2,59.395958,24.658177
"1892","6D34",1501516050,24.658177,59.395958,3,59.400423,24.658009
"1893","6D42",1501053681,24.658009,59.400423,4,59.4000575,24.6590965
"1894","6D42",1501053741,24.659127,59.4000535,4,59.399921,24.66028
"1895","6D42",1501053809,24.6602945,59.399909,3,59.3996895,24.6608045
"1896","6D42",1501053908,24.660831,59.399698,3,59.4002175,24.6604525
"1897","6D42",1501053974,24.660436,59.4002315,4,59.400714,24.660025
"1898","6D42",1501054040,24.660026,59.400726,4,59.401362,24.660249
"1899","6D42",1501054105,24.660246,59.401363,4,59.4019315,24.661473
"1900","6D42",1501054166,24.6614935,59.401941,4,59.402264,24.662192
"1901","6D42",1501054252,24.6621975,59.402267,4,59.402668,24.663054
"1902","6D42",1501054342,24.663058,59.402669,4,59.4030565,24.6639685
"1903","6D42",1501054430,24.6639915,59.4030645,4,59.403337,24.6649685
"1904","6D42",1501054503,24.664996,59.4033423333333,4,59.403573,24.6666395
"1905","6D42",1501054563,24.6666685,59.403577,4,59.403732,24.667853
"1906","6D42",1501054650,24.667854,59.403732,2,59.403819,24.668508
"1907","6D42",1501054771,24.668535,59.403823,3,59.40334,24.669242
"1908","6D42",1501054833,24.6692385,59.403327,4,59.4026405,24.6695265
"1909","6D42",1501054899,24.669532,59.402631,4,59.4020225,24.669818
"1910","6D42",1501054975,24.6698255,59.4020065,4,59.401179,24.6702055
"1911","6D42",1501055035,24.670212,59.401165,4,59.4005305,24.670522
"1912","6D42",1501055121,24.670529,59.4005155,4,59.3998565,24.6708275
"1913","6D42",1501055191,24.6708325,59.399846,4,59.399217,24.671151
"1914","6D42",1501055251,24.6711525,59.3992155,4,59.3986303333333,24.6714386666667
"1915","6D42",1501055313,24.671453,59.398617,4,59.397824,24.671618
"1916","6D42",1501055373,24.6716105,59.3978155,4,59.3974875,24.6707825
"1917","6D42",1501055460,24.6707565,59.397485,4,59.397361,24.6697355
"1918","6D42",1501055555,24.6697295,59.39736,4,59.397229,24.668706
"1919","6D42",1501055651,24.668706,59.397229,4,59.397107,24.667714
"1920","6D42",1501055754,24.667714,59.397108,4,59.397064,24.6662125
"1921","6D42",1501055826,24.6661925,59.397066,4,59.3972745,24.665121
"1922","6D42",1501055917,24.665095,59.397281,4,59.397391,24.6646696666667
"1923","6D42",1501056070,24.6646595,59.3973945,4,59.397882,24.663279
"1924","6D42",1501056130,24.663258,59.3978935,4,59.398398,24.6625915
"1925","6D42",1501056202,24.662575,59.3984126666667,4,59.399026,24.6618565
