botid,timestamp,coordinates_long,coordinates_lat,heading,stdev
6E5,1499097935.916,24.659639,59.401023,0.79951,0.02776
6E5,1499097936.369,24.659649,59.401027,0.816924,0.030364
6E5,1499097936.962,24.65966,59.401033,0.825752,0.030574
6E5,1499097937.401,24.65967,59.401037,0.831364,0.031331
6E5,1499097937.492,24.659673,59.401039,0.831195,0.032951
6E5,1499097938.021,24.659686,59.401045,0.824609,0.028135
6E5,1499097938.593,24.659694,59.401049,0.817931,0.028649
6E5,1499097939.116,24.659707,59.401055,0.812671,0.030624
6E5,1499097939.589,24.659715,59.401059,0.8096,0.027589
6E5,1499097939.790,24.659719,59.401061,0.810583,0.027988
6E5,1499097940.281,24.659731,59.401067,0.81069,0.027509
6E5,1499097940.753,24.659739,59.401071,0.810242,0.028878
6E5,1499097941.249,24.659751,59.401077,0.811814,0.028871
6E5,1499097941.570,24.659755,59.401079,0.813124,0.028693
6E5,1499097942.163,24.659768,59.401085,0.81564,0.028807
6E5,1499097942.641,24.65978,59.401091,0.815441,0.024025
6E5,1499097943.181,24.65979,59.401109,0.815718,0.02552
6E5,1499097943.616,24.65981,59.401115,0.816571,0.031546
6E5,1499097944.187,24.659819,59.401118,0.813204,0.031198
6E5,1499097944.620,24.65983,59.401123,0.812592,0.031128
6E5,1499097945.192,24.659837,59.401127,0.809269,0.031938
6E5,1499097945.622,24.659849,59.401132,0.809133,0.029381
6E5,1499097945.681,24.659849,59.401132,0.809133,0.029381
6E5,1499097946.239,24.659852,59.401132,0.806138,0.031743
6E5,1499097946.764,24.659861,59.401135,0.807328,0.025006
6E5,1499097947.278,24.659873,59.401142,0.806402,0.025962
6E5,1499097947.779,24.659881,59.401145,0.805968,0.025873
6E5,1499097948.294,24.65989,59.401147,0.803114,0.027065
6E5,1499097948.306,24.65989,59.401147,0.803218,0.028814
6E5,1499097948.923,24.6599,59.40115,0.804123,0.022885
6E5,1499097949.640,24.659907,59.401154,0.804858,0.030453
6E5,1499097949.972,24.659919,59.401157,0.805735,0.031148
6E5,1499097950.374,24.659932,59.401163,0.803514,0.031943
6E5,1499097951.004,24.65994,59.401166,0.800786,0.031906
6E5,1499097951.470,24.659952,59.401172,0.795845,0.03268
6E5,1499097951.520,24.659952,59.401172,0.795482,0.027568
6E5,1499097952.028,24.659964,59.401178,0.797132,0.028693
6E5,1499097952.563,24.659972,59.401181,0.802726,0.028521
6E5,1499097953.031,24.659985,59.401187,0.803663,0.033811
6E5,1499097953.422,24.659993,59.401191,0.802991,0.031404
6E5,1499097954.016,24.660001,59.401195,0.806594,0.032098
6E5,1499097954.501,24.660013,59.401201,0.807724,0.026585
6E5,1499097955.032,24.660021,59.401205,0.804956,0.027319
6E5,1499097955.126,24.660024,59.401207,0.804547,0.024067
6E5,1499097955.722,24.660037,59.401212,0.810863,0.030968
6E5,1499097956.238,24.660045,59.401216,0.813178,0.030254
6E5,1499097956.764,24.660058,59.401222,0.814808,0.030448
6E5,1499097957.265,24.66007,59.401228,0.819315,0.033368
6E5,1499097957.758,24.660076,59.401231,0.817595,0.031751
6E5,1499097958.238,24.660086,59.401236,0.817977,0.038637
6E5,1499097958.308,24.660086,59.401236,0.819877,0.034348
6E5,1499097958.795,24.660097,59.401242,0.818919,0.037565
6E5,1499097959.396,24.660105,59.401246,0.817737,0.031202
6E5,1499097959.856,24.660118,59.401252,0.820418,0.029654
6E5,1499097960.349,24.660126,59.401256,0.820219,0.029608
6E5,1499097960.914,24.660139,59.401261,0.820668,0.03119
6E5,1499097961.482,24.66015,59.401267,0.821158,0.031943
6E5,1499097961.904,24.660158,59.401271,0.820075,0.031108
6E5,1499097962.270,24.660164,59.401274,0.820031,0.029976
6E5,1499097962.869,24.660171,59.401278,0.821097,0.027815
6E5,1499097963.289,24.66018,59.401282,0.816757,0.028733
6E5,1499097963.878,24.660187,59.401287,0.810434,0.028674
6E5,1499097964.071,24.66019,59.401288,0.806102,0.029066
6E5,1499097964.640,24.6602,59.401291,0.806469,0.023029
6E5,1499097965.098,24.660206,59.401294,0.812415,0.026356
6E5,1499097965.596,24.660216,59.401298,0.813147,0.023813
6E5,1499097966.146,24.660222,59.401301,0.815382,0.01815
6E5,1499097966.661,24.660228,59.401304,0.817893,0.019976
6E5,1499097966.722,24.660228,59.401304,0.817893,0.019976
6E5,1499097967.268,24.660232,59.401306,0.819482,0.01982
6E5,1499097967.791,24.660236,59.401308,0.811898,0.022298
6E5,1499097968.282,24.660243,59.401311,0.802659,0.021071
6E5,1499097968.348,24.660243,59.401311,0.794098,0.023979
6E5,1499097968.933,24.66025,59.401314,0.795394,0.018187
6E5,1499097969.386,24.660252,59.401315,0.799069,0.010593
6E5,1499097969.913,24.660252,59.401316,0.800649,0.010626
6E5,1499097970.076,24.660252,59.401316,0.807825,0.011117
6E5,1499097970.637,24.660252,59.401316,0.80584,0.01517
6E5,1499097971.152,24.660254,59.401317,0.806282,0.014592
6E5,1499097971.636,24.66026,59.401316,0.80715,0.017841
6E5,1499097972.133,24.660265,59.401316,0.806262,0.021419
6E5,1499097972.729,24.660278,59.401329,0.800388,0.023589
6E5,1499097973.248,24.660282,59.401332,0.790774,0.024882
6E5,1499097973.743,24.660288,59.401334,0.775256,0.022265
6E5,1499097974.188,24.66029,59.401336,0.767138,0.011399
6E5,1499097974.241,24.660291,59.401336,0.766744,0.011812
6E5,1499097974.716,24.660292,59.401337,0.766542,0.012353
6E5,1499097975.399,24.660292,59.401337,0.766223,0.012364
6E5,1499097975.922,24.660291,59.401337,0.766612,0.012367
6E5,1499097976.465,24.660291,59.401337,0.76648,0.012367
6E5,1499097978.816,24.66029,59.401336,0.76648,0.012367
6E5,1499097979.360,24.66029,59.401336,0.778509,0.016697
6E5,1499097979.883,24.660294,59.401338,0.817541,0.026189
6E5,1499097980.354,24.660299,59.40134,0.801494,0.026554
6E5,1499097980.934,24.660309,59.401345,0.803015,0.028775
6E5,1499097981.440,24.660318,59.401349,0.824948,0.028354
6E5,1499097981.986,24.660332,59.401357,0.796741,0.034344
6E5,1499097982.439,24.660346,59.401364,0.810653,0.029027
6E5,1499097982.650,24.660351,59.401366,0.80558,0.028786
6E5,1499097983.227,24.66036,59.401371,0.807719,0.028706
6E5,1499097983.669,24.660373,59.401377,0.795952,0.028169
6E5,1499097984.261,24.66038,59.401381,0.80862,0.027812
6E5,1499097984.725,24.660392,59.401387,0.806694,0.035198
6E5,1499097985.216,24.660403,59.401393,0.798947,0.030657
6E5,1499097985.730,24.660411,59.401397,0.799224,0.031721
6E5,1499097986.258,24.660423,59.401403,0.805715,0.029329
6E5,1499097986.781,24.66043,59.401407,0.803851,0.025421
6E5,1499097987.259,24.660442,59.401413,0.779764,0.030904
6E5,1499097987.800,24.660454,59.401419,0.807117,0.030747
6E5,1499097988.387,24.660463,59.401423,0.81307,0.027413
6E5,1499097988.820,24.660475,59.401428,0.813252,0.03251
6E5,1499097989.406,24.660483,59.401432,0.808059,0.03326
6E5,1499097989.587,24.660487,59.401434,0.805121,0.027798
6E5,1499097990.168,24.660499,59.40144,0.799087,0.032232
6E5,1499097990.618,24.660508,59.401445,0.808712,0.033401
6E5,1499097991.189,24.660521,59.401451,0.810648,0.035005
6E5,1499097991.686,24.660533,59.401457,0.807056,0.033058
6E5,1499097992.098,24.660542,59.401461,0.803677,0.033633
6E5,1499097992.689,24.660554,59.401467,0.806612,0.03456
6E5,1499097993.163,24.660562,59.401471,0.804815,0.035267
6E5,1499097993.718,24.660575,59.401477,0.808542,0.030836
6E5,1499097994.146,24.660583,59.401481,0.808191,0.03557
6E5,1499097994.678,24.660595,59.401487,0.812341,0.031391
6E5,1499097995.186,24.660604,59.401491,0.810691,0.036546
6E5,1499097995.752,24.660616,59.401498,0.814418,0.036975
6E5,1499097996.255,24.660625,59.401502,0.814559,0.03691
6E5,1499097996.788,24.660637,59.401508,0.813961,0.032686
6E5,1499097996.907,24.660641,59.40151,0.814056,0.031921
6E5,1499097997.469,24.660654,59.401516,0.817128,0.038128
6E5,1499097998.041,24.660662,59.40152,0.82006,0.031542
6E5,1499097998.519,24.660675,59.401526,0.820144,0.033477
6E5,1499097999.081,24.660688,59.401532,0.81701,0.032518
6E5,1499097999.559,24.660696,59.401536,0.814804,0.03866
6E5,1499098000.068,24.660709,59.401542,0.816737,0.03277
6E5,1499098000.100,24.660709,59.401542,0.815591,0.03431
6E5,1499098000.667,24.660722,59.401548,0.823639,0.028004
6E5,1499098001.189,24.66073,59.401552,0.818253,0.028543
6E5,1499098001.667,24.660743,59.401558,0.817443,0.028232
6E5,1499098002.221,24.660751,59.401562,0.818301,0.030069
6E5,1499098002.314,24.660755,59.401564,0.816922,0.027135
6E5,1499098002.933,24.660768,59.40157,0.822617,0.025125
6E5,1499098003.346,24.660776,59.401574,0.83282,0.025024
6E5,1499098003.886,24.660788,59.40158,0.817809,0.025922
6E5,1499098004.387,24.660797,59.401584,0.814463,0.027193
6E5,1499098004.959,24.660809,59.40159,0.809896,0.033408
6E5,1499098005.388,24.660818,59.401594,0.815066,0.028066
6E5,1499098005.927,24.66083,59.4016,0.815649,0.027981
6E5,1499098006.521,24.660843,59.401606,0.82905,0.028851
6E5,1499098006.983,24.660851,59.40161,0.829547,0.029029
6E5,1499098007.541,24.660864,59.401616,0.831502,0.029832
6E5,1499098007.908,24.660873,59.401621,0.833465,0.02715
6E5,1499098008.402,24.660881,59.401625,0.822207,0.027523
6E5,1499098008.970,24.660894,59.401631,0.8117,0.028652
6E5,1499098009.383,24.660902,59.401634,0.814205,0.02873
6E5,1499098009.994,24.660914,59.40164,0.799092,0.029273
6E5,1499098010.474,24.660927,59.401646,0.81305,0.029455
6E5,1499098011.028,24.660935,59.401649,0.80465,0.030165
6E5,1499098011.033,24.660939,59.401651,0.805505,0.031811
6E5,1499098011.591,24.660947,59.401655,0.806712,0.027224
6E5,1499098012.103,24.66096,59.401661,0.808167,0.027426
6E5,1499098012.636,24.660972,59.401668,0.810151,0.028907
6E5,1499098013.096,24.66098,59.401672,0.807856,0.03012
6E5,1499098013.341,24.660984,59.401674,0.805732,0.034801
6E5,1499098013.928,24.660997,59.40168,0.806329,0.026946
6E5,1499098014.407,24.661005,59.401684,0.799289,0.029147
6E5,1499098014.928,24.661017,59.40169,0.806864,0.028939
6E5,1499098015.429,24.66103,59.401696,0.815671,0.030002
6E5,1499098015.906,24.661038,59.4017,0.820211,0.028004
6E5,1499098016.485,24.661051,59.401706,0.820007,0.029763
6E5,1499098016.972,24.661059,59.40171,0.828611,0.029078
6E5,1499098017.498,24.661072,59.401715,0.833576,0.029532
6E5,1499098018.026,24.66108,59.401719,0.835361,0.022544
6E5,1499098018.471,24.661093,59.401725,0.836008,0.03108
6E5,1499098019.032,24.661101,59.401729,0.837369,0.023218
6E5,1499098019.551,24.661114,59.401735,0.836416,0.030994
6E5,1499098020.066,24.661127,59.401741,0.834949,0.023919
6E5,1499098020.589,24.661135,59.401745,0.836487,0.023984
6E5,1499098020.811,24.661144,59.401749,0.834603,0.029152
6E5,1499098021.283,24.661152,59.401753,0.837638,0.02528
6E5,1499098021.910,24.661165,59.401759,0.842097,0.025227
6E5,1499098022.347,24.661173,59.401763,0.838155,0.0262
6E5,1499098022.930,24.661186,59.401768,0.839841,0.0271
6E5,1499098023.151,24.66119,59.40177,0.842431,0.027531
6E5,1499098023.686,24.661202,59.401776,0.841777,0.02749
6E5,1499098024.183,24.66121,59.401781,0.826228,0.028487
6E5,1499098024.631,24.661223,59.401787,0.828087,0.028511
6E5,1499098025.249,24.661235,59.401792,0.821897,0.029492
6E5,1499098025.777,24.661243,59.401796,0.820837,0.029749
6E5,1499098026.236,24.661256,59.401802,0.822105,0.032675
6E5,1499098026.816,24.661265,59.401806,0.816015,0.031312
6E5,1499098027.281,24.661277,59.401812,0.814854,0.031404
6E5,1499098027.849,24.66129,59.401818,0.814695,0.03221
6E5,1499098028.224,24.661298,59.401822,0.810072,0.029649
6E5,1499098028.781,24.661307,59.401826,0.813965,0.029595
6E5,1499098029.170,24.661315,59.40183,0.817726,0.028024
6E5,1499098029.689,24.661327,59.401836,0.81712,0.028619
6E5,1499098030.146,24.661335,59.40184,0.816175,0.027611
6E5,1499098030.703,24.661348,59.401846,0.819911,0.028458
6E5,1499098031.190,24.661361,59.401852,0.820049,0.028429
6E5,1499098031.705,24.661369,59.401856,0.820996,0.02927
6E5,1499098032.257,24.661381,59.401862,0.822423,0.029572
6E5,1499098032.451,24.661381,59.401862,0.820474,0.028366
6E5,1499098032.976,24.661394,59.401868,0.821698,0.028285
6E5,1499098033.503,24.661407,59.401874,0.82276,0.028307
6E5,1499098034.011,24.661415,59.401878,0.823511,0.028405
6E5,1499098034.447,24.661428,59.401884,0.822208,0.030289
6E5,1499098035.038,24.66144,59.40189,0.826266,0.030912
6E5,1499098035.578,24.661448,59.401893,0.827193,0.031606
6E5,1499098036.107,24.66146,59.401899,0.828628,0.031657
6E5,1499098036.279,24.661464,59.401901,0.827212,0.036379
6E5,1499098036.848,24.661473,59.401905,0.827489,0.02947
6E5,1499098037.260,24.661485,59.40191,0.823192,0.031223
6E5,1499098037.888,24.661498,59.401916,0.825222,0.031966
6E5,1499098038.320,24.661506,59.40192,0.820862,0.031975
6E5,1499098038.483,24.66151,59.401922,0.820759,0.030784
6E5,1499098038.989,24.661523,59.401928,0.832888,0.030824
6E5,1499098039.499,24.661531,59.401931,0.840626,0.031519
6E5,1499098040.059,24.66154,59.401936,0.843875,0.028074
6E5,1499098040.489,24.661536,59.401949,0.84477,0.029395
6E5,1499098041.003,24.66154,59.401954,0.850659,0.02824
6E5,1499098041.472,24.661552,59.40196,0.854637,0.027746
6E5,1499098041.641,24.661555,59.401962,0.859618,0.024466
6E5,1499098042.176,24.661579,59.401965,0.850209,0.029704
6E5,1499098042.726,24.66159,59.40197,0.853293,0.029536
6E5,1499098043.144,24.66161,59.401969,0.844337,0.030665
6E5,1499098043.624,24.661616,59.401971,0.859452,0.028738
6E5,1499098044.114,24.661618,59.401971,0.857649,0.026211
6E5,1499098044.659,24.661616,59.401972,0.863642,0.024029
6E5,1499098045.198,24.661617,59.401974,0.878949,0.017894
6E5,1499098045.719,24.661618,59.401975,0.902369,0.01458
6E5,1499098046.047,24.661619,59.401975,0.91084,0.014661
6E5,1499098046.440,24.66162,59.401976,0.906369,0.009342
6E5,1499098046.498,24.66162,59.401976,0.906369,0.009342
6E5,1499098047.107,24.66162,59.401976,0.864608,0.011559
6E5,1499098047.559,24.661621,59.401976,0.823135,0.01656
6E5,1499098048.078,24.661625,59.401977,0.774932,0.018679
6E5,1499098048.607,24.661628,59.401979,0.721649,0.021997
6E5,1499098049.062,24.661634,59.401982,0.720803,0.025827
6E5,1499098049.065,24.661634,59.401982,0.723594,0.02642
6E5,1499098049.692,24.661642,59.401987,0.730122,0.027845
6E5,1499098050.207,24.661647,59.40199,0.737348,0.023068
6E5,1499098050.654,24.661652,59.401993,0.746736,0.023599
6E5,1499098051.184,24.661655,59.401994,0.754332,0.017708
6E5,1499098051.708,24.661655,59.401994,0.755209,0.013229
6E5,1499098052.067,24.661655,59.401994,0.754449,0.013233
6E5,1499098052.606,24.661654,59.401994,0.754442,0.013236
6E5,1499098053.888,24.661653,59.401993,0.754398,0.013235
6E5,1499098053.980,24.661653,59.401993,0.7544,0.013235
6E5,1499098054.597,24.661653,59.401994,0.792837,0.016766
6E5,1499098055.092,24.661658,59.401995,0.809183,0.025805
6E5,1499098055.617,24.661665,59.401998,0.823027,0.036465
6E5,1499098056.039,24.661676,59.402004,0.813565,0.038739
6E5,1499098056.661,24.661689,59.40201,0.81385,0.030591
6E5,1499098057.076,24.661698,59.402014,0.820349,0.030662
6E5,1499098057.691,24.661711,59.402021,0.819569,0.030352
6E5,1499098058.121,24.66172,59.402026,0.816696,0.031006
6E5,1499098058.720,24.661733,59.402033,0.813766,0.02768
6E5,1499098059.067,24.661742,59.402037,0.822195,0.032183
6E5,1499098059.575,24.661749,59.402041,0.793515,0.032109
6E5,1499098060.122,24.66176,59.402047,0.859888,0.030346
6E5,1499098060.640,24.661768,59.40205,0.844427,0.029976
6E5,1499098061.092,24.661779,59.402056,0.820392,0.032005
6E5,1499098061.680,24.661789,59.40206,0.799356,0.032132
6E5,1499098062.203,24.661796,59.402064,0.788157,0.029191
6E5,1499098062.662,24.661804,59.402069,0.798055,0.028055
6E5,1499098063.183,24.66181,59.402072,0.793849,0.028279
6E5,1499098063.366,24.661814,59.402074,0.78886,0.026565
6E5,1499098063.921,24.661825,59.40208,0.792956,0.025578
6E5,1499098064.447,24.661833,59.402084,0.812392,0.027157
6E5,1499098064.883,24.661845,59.40209,0.808418,0.028005
6E5,1499098065.483,24.661858,59.402096,0.81066,0.027881
6E5,1499098065.995,24.661866,59.4021,0.821485,0.028822
6E5,1499098066.519,24.661879,59.402106,0.818504,0.028936
6E5,1499098067.037,24.661887,59.40211,0.823474,0.029702
6E5,1499098067.585,24.6619,59.402116,0.827386,0.029655
6E5,1499098067.771,24.661904,59.402118,0.812969,0.028402
6E5,1499098068.237,24.661915,59.402124,0.824838,0.029312
6E5,1499098068.798,24.661924,59.402128,0.82535,0.030188
6E5,1499098069.359,24.661937,59.402134,0.837124,0.030176
6E5,1499098069.823,24.661945,59.402137,0.831527,0.030976
6E5,1499098070.297,24.661957,59.402144,0.837714,0.031074
6E5,1499098070.859,24.66197,59.402149,0.841298,0.031845
6E5,1499098071.194,24.661978,59.402153,0.837969,0.027467
6E5,1499098071.776,24.661987,59.402157,0.836746,0.029277
6E5,1499098072.276,24.662,59.402162,0.842092,0.030426
6E5,1499098072.367,24.662,59.402162,0.841292,0.026613
6E5,1499098072.943,24.662012,59.402168,0.835187,0.025737
6E5,1499098073.372,24.662019,59.402171,0.82766,0.02778
6E5,1499098073.972,24.662031,59.402177,0.821012,0.028105
6E5,1499098074.485,24.662043,59.402183,0.8158,0.027159
6E5,1499098074.947,24.662052,59.402187,0.813072,0.028126
6E5,1499098075.037,24.662056,59.402189,0.814631,0.025867
6E5,1499098075.598,24.662065,59.402193,0.816654,0.025865
6E5,1499098076.151,24.662077,59.402198,0.815322,0.02729
6E5,1499098076.643,24.66209,59.402205,0.814594,0.029225
6E5,1499098077.191,24.662098,59.402209,0.81625,0.02851
6E5,1499098077.267,24.662102,59.402211,0.810937,0.032625
6E5,1499098077.797,24.662116,59.402217,0.814985,0.030079
6E5,1499098078.351,24.662124,59.402221,0.829827,0.026349
6E5,1499098078.831,24.662137,59.402227,0.831472,0.026322
6E5,1499098079.368,24.662144,59.40223,0.841365,0.027333
6E5,1499098079.871,24.662157,59.402236,0.839784,0.028507
6E5,1499098080.394,24.662165,59.40224,0.839248,0.029544
6E5,1499098080.896,24.662177,59.402246,0.829628,0.032769
6E5,1499098081.173,24.662181,59.402248,0.82679,0.028876
6E5,1499098081.716,24.662194,59.402254,0.816991,0.026375
6E5,1499098082.238,24.662203,59.402258,0.817244,0.02883
6E5,1499098082.672,24.662215,59.402264,0.81581,0.021772
6E5,1499098083.258,24.662227,59.402271,0.827121,0.029669
6E5,1499098083.777,24.662234,59.402276,0.82521,0.027945
6E5,1499098084.361,24.662247,59.402282,0.828348,0.028478
6E5,1499098084.788,24.662249,59.402295,0.834587,0.024519
6E5,1499098085.248,24.662261,59.402305,0.834294,0.02582
6E5,1499098085.340,24.662261,59.402305,0.833866,0.02671
6E5,1499098085.887,24.662273,59.402306,0.8513,0.031021
6E5,1499098086.299,24.662281,59.40231,0.843565,0.034168
6E5,1499098086.927,24.662301,59.402311,0.858352,0.029946
6E5,1499098087.386,24.662311,59.402313,0.877073,0.032918
6E5,1499098087.828,24.662326,59.402317,0.87012,0.031692
6E5,1499098088.311,24.662335,59.40232,0.866749,0.027906
6E5,1499098088.863,24.662349,59.402326,0.862375,0.027996
6E5,1499098088.890,24.662349,59.402326,0.863053,0.029676
6E5,1499098089.372,24.662358,59.402329,0.853343,0.029205
6E5,1499098089.997,24.662372,59.402336,0.854534,0.030031
6E5,1499098090.486,24.662385,59.402342,0.847,0.031594
6E5,1499098091.017,24.662394,59.402345,0.841947,0.032839
6E5,1499098091.443,24.662406,59.402351,0.85239,0.033943
6E5,1499098092.016,24.662415,59.402355,0.840397,0.034939
6E5,1499098092.542,24.662427,59.40236,0.824697,0.035654
6E5,1499098093.029,24.66244,59.402367,0.82717,0.03313
6E5,1499098093.539,24.662448,59.402371,0.82353,0.03196
6E5,1499098093.647,24.662453,59.402373,0.822974,0.030924
6E5,1499098094.200,24.662462,59.402378,0.833135,0.031107
6E5,1499098094.778,24.662474,59.402383,0.843086,0.025141
6E5,1499098095.226,24.662482,59.402387,0.85735,0.031436
6E5,1499098095.765,24.662496,59.402393,0.862715,0.029961
6E5,1499098096.297,24.66251,59.402398,0.863952,0.031584
6E5,1499098096.776,24.662519,59.402403,0.858701,0.030021
6E5,1499098096.924,24.662523,59.402405,0.870599,0.027912
6E5,1499098097.371,24.662529,59.402408,0.862281,0.021592
6E5,1499098097.922,24.662537,59.40241,0.847745,0.023596
6E5,1499098098.417,24.662542,59.402413,0.840452,0.01447
6E5,1499098098.936,24.662543,59.402413,0.839294,0.011171
6E5,1499098099.166,24.662543,59.402413,0.838146,0.012292
6E5,1499098099.761,24.662543,59.402414,0.835435,0.017368
6E5,1499098100.191,24.662546,59.402416,0.844353,0.019827
6E5,1499098100.245,24.662546,59.402416,0.844353,0.019827
6E5,1499098100.821,24.662549,59.402417,0.831791,0.023394
6E5,1499098101.291,24.662557,59.40242,0.824742,0.023271
6E5,1499098101.861,24.662567,59.402425,0.819326,0.026824
6E5,1499098102.301,24.662574,59.402428,0.817327,0.030037
6E5,1499098102.662,24.662582,59.402432,0.813723,0.031551
6E5,1499098103.172,24.662591,59.402436,0.80486,0.030985
